group group.name disease flag n.target n.disease n.overlap s
DB01364 Ephedrine metabolism.inborn.errors False 4 289 0 NA
DB01364 Ephedrine macular.degeneration False 4 44 0 NA
DB01364 Ephedrine breast.neoplasms False 4 40 0 0.00195582264831
DB01364 Ephedrine hypersensitivity False 4 45 0 0.00554448282541
DB01364 Ephedrine adenocarcinoma False 4 32 0 0.00199459127471
DB01364 Ephedrine bone.diseases False 4 144 0 0.00187075874778
DB01364 Ephedrine insulin.resistance False 4 26 0 0.00123067121391
DB01364 Ephedrine motor.neuron.disease False 4 31 0 NA
DB01364 Ephedrine crohn.disease False 4 71 0 0.0012675572769
DB01364 Ephedrine endocrine.system.diseases False 4 291 0 0.00185740656336
DB01364 Ephedrine keratosis False 4 21 0 NA
DB01364 Ephedrine psoriasis False 4 54 0 0.00224909917892
DB01364 Ephedrine varicose.veins False 4 20 0 NA
DB01364 Ephedrine spinal.cord.diseases False 4 59 0 NA
DB01364 Ephedrine neoplasms False 4 482 0 0.00231492019623
DB01364 Ephedrine rheumatic.diseases False 4 59 0 0.00202506162927
DB01364 Ephedrine pancreatic.diseases False 4 24 0 NA
DB01364 Ephedrine myocardial.ischemia False 4 43 0 0.000615009511561
DB01364 Ephedrine autoimmune.diseases False 4 243 0 0.00202506162927
DB01364 Ephedrine kidney.neoplasms False 4 20 0 0.000632458890172
DB01364 Ephedrine arthritis False 4 76 0 0.00229468603208
DB01364 Ephedrine leukemia False 4 117 0 0.00231492019623
DB01364 Ephedrine hyperinsulinism False 4 26 0 NA
DB01364 Ephedrine diabetes.mellitus.type.2 False 4 72 0 0.00290106238581
DB01364 Ephedrine arteriosclerosis False 4 38 0 0.0032429961228
DB01364 Ephedrine gastroenteritis False 4 122 0 NA
DB01364 Ephedrine liver.cirrhosis False 4 24 0 0.00286130757681
DB01364 Ephedrine parkinson.disease False 4 30 0 0.00535114347196
DB01364 Ephedrine lupus.erythematosus.systemic False 4 75 0 0.00224255331763
DB01364 Ephedrine anemia.hemolytic False 4 29 0 NA
DB01364 Ephedrine lymphoma False 4 24 0 0.00231492019623
DB01364 Ephedrine colitis.ulcerative False 4 55 0 0.00228399261961
DB01364 Ephedrine malabsorption.syndromes False 4 34 0 NA
DB01364 Ephedrine colitis False 4 55 0 0.00108688761758
DB01364 Ephedrine anemia False 4 58 0 0.00114014922363
DB01364 Ephedrine sarcoma False 4 25 0 0.00231492019623
DB01364 Ephedrine multiple.sclerosis False 4 69 0 0.00242112394495
DB01364 Ephedrine coronary.disease False 4 37 0 0.00233101545108
DB01364 Ephedrine lymphoma.non.hodgkin False 4 22 0 0.00231492019623
DB01364 Ephedrine hematologic.diseases False 4 188 0 0.00202506162927
DB01364 Ephedrine skin.diseases False 4 278 0 0.00202506162927
DB01364 Ephedrine blood.coagulation.disorders False 4 40 0 NA
DB01364 Ephedrine cardiovascular.diseases False 4 330 0 0.00198280098488
DB01364 Ephedrine amyotrophic.lateral.sclerosis False 4 21 0 NA
DB01364 Ephedrine cardiomyopathy.dilated False 4 29 0 NA
DB01364 Ephedrine lung.diseases False 4 71 0 NA
DB01364 Ephedrine bacterial.infections False 4 26 0 0.00150581878032
DB01364 Ephedrine diabetes.mellitus.type.1 False 4 82 0 NA
DB01364 Ephedrine arthritis.rheumatoid False 4 42 0 0.0029512597231
DB01364 Ephedrine liver.cirrhosis.biliary False 4 23 0 NA
DB01364 Ephedrine coronary.artery.disease False 4 31 0 0.00198280098488
DB01364 Ephedrine leukemia.lymphoid False 4 66 0 NA
DB01364 Ephedrine arterial.occlusive.diseases False 4 44 0 0.00426493606572
DB01364 Ephedrine heart.diseases False 4 167 0 NA
DB01085 Pilocarpine bone.diseases.metabolic False 3 27 0 NA
DB01085 Pilocarpine colorectal.neoplasms False 3 42 0 NA
DB01085 Pilocarpine eye.diseases False 3 231 0 NA
DB01085 Pilocarpine collagen.diseases False 3 25 0 NA
DB01085 Pilocarpine leukemia.myeloid.acute False 3 43 0 NA
DB01085 Pilocarpine kidney.diseases False 3 144 0 NA
DB01085 Pilocarpine epilepsy False 3 25 0 NA
DB01085 Pilocarpine joint.diseases False 3 79 0 NA
DB01085 Pilocarpine vascular.diseases False 3 181 0 NA
DB01085 Pilocarpine neuroendocrine.tumors False 3 24 0 NA
DB01085 Pilocarpine parkinsonian.disorders False 3 31 0 NA
DB01085 Pilocarpine hypopigmentation False 3 22 0 NA
DB01085 Pilocarpine intestinal.neoplasms False 3 42 0 NA
DB01085 Pilocarpine thyroid.diseases False 3 30 0 NA
DB01085 Pilocarpine diabetes.mellitus False 3 162 0 NA
DB01085 Pilocarpine dementia False 3 42 0 NA
DB01085 Pilocarpine mycobacterium.infections False 3 22 0 NA
DB01085 Pilocarpine arrhythmias.cardiac False 3 30 0 NA
DB01085 Pilocarpine prostatic.neoplasms False 3 61 0 NA
DB01085 Pilocarpine head.and.neck.neoplasms True 3 35 0 NA
DB01085 Pilocarpine inflammatory.bowel.diseases False 3 119 0 NA
DB01085 Pilocarpine gastrointestinal.neoplasms False 3 72 0 NA
DB01085 Pilocarpine asthma False 3 36 0 NA
DB01085 Pilocarpine alzheimer.disease False 3 29 0 NA
DB01085 Pilocarpine metabolism.inborn.errors False 3 289 0 NA
DB01085 Pilocarpine macular.degeneration False 3 44 0 NA
DB01085 Pilocarpine breast.neoplasms False 3 40 0 NA
DB01085 Pilocarpine hypersensitivity False 3 45 0 NA
DB01085 Pilocarpine adenocarcinoma False 3 32 0 NA
DB01085 Pilocarpine bone.diseases False 3 144 0 NA
DB01085 Pilocarpine insulin.resistance False 3 26 0 NA
DB01085 Pilocarpine motor.neuron.disease False 3 31 0 NA
DB01085 Pilocarpine crohn.disease False 3 71 0 NA
DB01085 Pilocarpine endocrine.system.diseases False 3 291 0 NA
DB01085 Pilocarpine keratosis False 3 21 0 NA
DB01085 Pilocarpine psoriasis False 3 54 0 NA
DB01085 Pilocarpine varicose.veins False 3 20 0 NA
DB01085 Pilocarpine spinal.cord.diseases False 3 59 0 NA
DB01085 Pilocarpine neoplasms False 3 482 0 NA
DB01085 Pilocarpine rheumatic.diseases False 3 59 0 NA
DB01085 Pilocarpine pancreatic.diseases False 3 24 0 NA
DB01085 Pilocarpine myocardial.ischemia False 3 43 0 NA
DB01085 Pilocarpine autoimmune.diseases False 3 243 0 NA
DB01085 Pilocarpine kidney.neoplasms False 3 20 0 NA
DB01085 Pilocarpine arthritis False 3 76 0 NA
DB01085 Pilocarpine leukemia False 3 117 0 NA
DB01085 Pilocarpine hyperinsulinism False 3 26 0 NA
DB01085 Pilocarpine diabetes.mellitus.type.2 False 3 72 0 NA
DB01085 Pilocarpine arteriosclerosis False 3 38 0 NA
DB01085 Pilocarpine gastroenteritis False 3 122 0 NA
DB01085 Pilocarpine liver.cirrhosis False 3 24 0 NA
DB01085 Pilocarpine parkinson.disease False 3 30 0 NA
DB01085 Pilocarpine lupus.erythematosus.systemic False 3 75 0 NA
DB01085 Pilocarpine anemia.hemolytic False 3 29 0 NA
DB01085 Pilocarpine lymphoma False 3 24 0 NA
DB01085 Pilocarpine colitis.ulcerative False 3 55 0 NA
DB01085 Pilocarpine malabsorption.syndromes False 3 34 0 NA
DB01085 Pilocarpine colitis False 3 55 0 NA
DB01085 Pilocarpine anemia False 3 58 0 NA
DB01085 Pilocarpine sarcoma False 3 25 0 NA
DB01085 Pilocarpine multiple.sclerosis False 3 69 0 NA
DB01085 Pilocarpine coronary.disease False 3 37 0 NA
DB01085 Pilocarpine lymphoma.non.hodgkin False 3 22 0 NA
DB01085 Pilocarpine hematologic.diseases False 3 188 0 NA
DB01085 Pilocarpine skin.diseases False 3 278 0 NA
DB01085 Pilocarpine blood.coagulation.disorders False 3 40 0 NA
DB01085 Pilocarpine cardiovascular.diseases False 3 330 0 NA
DB01085 Pilocarpine amyotrophic.lateral.sclerosis False 3 21 0 NA
DB01085 Pilocarpine cardiomyopathy.dilated False 3 29 0 NA
DB01085 Pilocarpine lung.diseases False 3 71 0 NA
DB01085 Pilocarpine bacterial.infections False 3 26 0 NA
DB01085 Pilocarpine diabetes.mellitus.type.1 False 3 82 0 NA
DB01085 Pilocarpine arthritis.rheumatoid False 3 42 0 NA
DB01085 Pilocarpine liver.cirrhosis.biliary False 3 23 0 NA
DB01085 Pilocarpine coronary.artery.disease False 3 31 0 NA
DB01085 Pilocarpine leukemia.lymphoid False 3 66 0 NA
DB01085 Pilocarpine arterial.occlusive.diseases False 3 44 0 NA
DB01085 Pilocarpine heart.diseases False 3 167 0 NA
DB00175 Pravastatin bone.diseases.metabolic False 1 27 0 NA
DB00175 Pravastatin colorectal.neoplasms False 1 42 0 NA
DB00175 Pravastatin eye.diseases False 1 231 0 NA
DB00175 Pravastatin collagen.diseases False 1 25 0 0.0038674794855
DB00175 Pravastatin leukemia.myeloid.acute False 1 43 0 0.00420687208006
DB00175 Pravastatin kidney.diseases False 1 144 0 0.00944330359869
DB00175 Pravastatin epilepsy False 1 25 0 0.00769336389882
DB00175 Pravastatin joint.diseases False 1 79 0 0.00587929420653
DB00175 Pravastatin vascular.diseases False 1 181 0 0.00574800509358
DB00175 Pravastatin neuroendocrine.tumors False 1 24 0 0.00475583688718
DB00175 Pravastatin parkinsonian.disorders False 1 31 0 0.00404941661731
DB00175 Pravastatin hypopigmentation False 1 22 0 NA
DB00175 Pravastatin intestinal.neoplasms False 1 42 0 NA
DB00175 Pravastatin thyroid.diseases False 1 30 0 NA
DB00175 Pravastatin diabetes.mellitus False 1 162 0 0.00586969664732
DB00175 Pravastatin dementia False 1 42 0 0.0058846574548
DB00175 Pravastatin mycobacterium.infections False 1 22 0 NA
DB00175 Pravastatin arrhythmias.cardiac False 1 30 0 0.0102969418619
DB00175 Pravastatin prostatic.neoplasms False 1 61 0 0.00565914498533
DB00175 Pravastatin head.and.neck.neoplasms False 1 35 0 0.00510646734942
DB00175 Pravastatin inflammatory.bowel.diseases False 1 119 0 0.0058010753238
DB00175 Pravastatin gastrointestinal.neoplasms False 1 72 0 0.00648207607303
DB00175 Pravastatin asthma False 1 36 0 0.00492608634605
DB00175 Pravastatin alzheimer.disease False 1 29 0 0.00543682069521
DB00175 Pravastatin metabolism.inborn.errors False 1 289 0 NA
DB00175 Pravastatin macular.degeneration False 1 44 0 NA
DB00175 Pravastatin breast.neoplasms False 1 40 0 0.00571483301965
DB00175 Pravastatin hypersensitivity False 1 45 0 0.00395900445838
DB00175 Pravastatin adenocarcinoma False 1 32 0 0.00509980753304
DB00175 Pravastatin bone.diseases False 1 144 0 0.00529051739625
DB00175 Pravastatin insulin.resistance False 1 26 0 0.00314366997678
DB00175 Pravastatin motor.neuron.disease False 1 31 0 NA
DB00175 Pravastatin crohn.disease False 1 71 0 0.0058010753238
DB00175 Pravastatin endocrine.system.diseases False 1 291 0 0.00638165471983
DB00175 Pravastatin keratosis False 1 21 0 NA
DB00175 Pravastatin psoriasis False 1 54 0 0.00523360407057
DB00175 Pravastatin varicose.veins False 1 20 0 NA
DB00175 Pravastatin spinal.cord.diseases False 1 59 0 NA
DB00175 Pravastatin neoplasms False 1 482 0 0.00648207607303
DB00175 Pravastatin rheumatic.diseases False 1 59 0 0.0038674794855
DB00175 Pravastatin pancreatic.diseases False 1 24 0 NA
DB00175 Pravastatin myocardial.ischemia False 1 43 0 0.0026535535578
DB00175 Pravastatin autoimmune.diseases False 1 243 0 0.0038674794855
DB00175 Pravastatin kidney.neoplasms False 1 20 0 0.000870940257454
DB00175 Pravastatin arthritis False 1 76 0 0.00738007210932
DB00175 Pravastatin leukemia False 1 117 0 0.00648207607303
DB00175 Pravastatin hyperinsulinism False 1 26 0 NA
DB00175 Pravastatin diabetes.mellitus.type.2 False 1 72 0 0.00944330359869
DB00175 Pravastatin arteriosclerosis False 1 38 0 0.00477812552639
DB00175 Pravastatin gastroenteritis False 1 122 0 NA
DB00175 Pravastatin liver.cirrhosis False 1 24 0 0.00413312716576
DB00175 Pravastatin parkinson.disease False 1 30 0 0.00570530237192
DB00175 Pravastatin lupus.erythematosus.systemic False 1 75 0 0.0038674794855
DB00175 Pravastatin anemia.hemolytic False 1 29 0 NA
DB00175 Pravastatin lymphoma False 1 24 0 0.00523360407057
DB00175 Pravastatin colitis.ulcerative False 1 55 0 0.0058010753238
DB00175 Pravastatin malabsorption.syndromes False 1 34 0 NA
DB00175 Pravastatin colitis False 1 55 0 0.0058010753238
DB00175 Pravastatin anemia False 1 58 0 0.00162995620238
DB00175 Pravastatin sarcoma False 1 25 0 0.00424536061481
DB00175 Pravastatin multiple.sclerosis False 1 69 0 0.00563173677146
DB00175 Pravastatin coronary.disease False 1 37 0 0.0333043250067
DB00175 Pravastatin lymphoma.non.hodgkin False 1 22 0 0.00473426635212
DB00175 Pravastatin hematologic.diseases False 1 188 0 0.0038674794855
DB00175 Pravastatin skin.diseases False 1 278 0 0.0038674794855
DB00175 Pravastatin blood.coagulation.disorders False 1 40 0 NA
DB00175 Pravastatin cardiovascular.diseases True 1 330 0 0.0333043250067
DB00175 Pravastatin amyotrophic.lateral.sclerosis False 1 21 0 NA
DB00175 Pravastatin cardiomyopathy.dilated False 1 29 0 NA
DB00175 Pravastatin lung.diseases False 1 71 0 NA
DB00175 Pravastatin bacterial.infections False 1 26 0 0.00606602946052
DB00175 Pravastatin diabetes.mellitus.type.1 False 1 82 0 NA
DB00175 Pravastatin arthritis.rheumatoid False 1 42 0 0.00738007210932
DB00175 Pravastatin liver.cirrhosis.biliary False 1 23 0 NA
DB00175 Pravastatin coronary.artery.disease True 1 31 0 0.0333043250067
DB00175 Pravastatin leukemia.lymphoid False 1 66 0 NA
DB00175 Pravastatin arterial.occlusive.diseases False 1 44 0 0.00179817235993
DB00175 Pravastatin heart.diseases False 1 167 0 NA
DB01003 Cromoglicic.acid bone.diseases.metabolic False 2 27 0 NA
DB01003 Cromoglicic.acid colorectal.neoplasms False 2 42 0 NA
DB01003 Cromoglicic.acid eye.diseases False 2 231 0 NA
DB01003 Cromoglicic.acid collagen.diseases False 2 25 0 NA
DB01003 Cromoglicic.acid leukemia.myeloid.acute False 2 43 0 NA
DB01003 Cromoglicic.acid kidney.diseases False 2 144 0 NA
DB01003 Cromoglicic.acid epilepsy False 2 25 0 NA
DB01003 Cromoglicic.acid joint.diseases False 2 79 0 NA
DB01003 Cromoglicic.acid vascular.diseases False 2 181 0 NA
DB01003 Cromoglicic.acid neuroendocrine.tumors False 2 24 0 NA
DB01003 Cromoglicic.acid parkinsonian.disorders False 2 31 0 NA
DB01003 Cromoglicic.acid hypopigmentation False 2 22 0 NA
DB01003 Cromoglicic.acid intestinal.neoplasms False 2 42 0 NA
DB01003 Cromoglicic.acid thyroid.diseases False 2 30 0 NA
DB01003 Cromoglicic.acid diabetes.mellitus False 2 162 0 NA
DB01003 Cromoglicic.acid dementia False 2 42 0 NA
DB01003 Cromoglicic.acid mycobacterium.infections False 2 22 0 NA
DB01003 Cromoglicic.acid arrhythmias.cardiac False 2 30 0 NA
DB01003 Cromoglicic.acid prostatic.neoplasms False 2 61 0 NA
DB01003 Cromoglicic.acid head.and.neck.neoplasms False 2 35 0 NA
DB01003 Cromoglicic.acid inflammatory.bowel.diseases False 2 119 0 NA
DB01003 Cromoglicic.acid gastrointestinal.neoplasms False 2 72 0 NA
DB01003 Cromoglicic.acid asthma True 2 36 0 NA
DB01003 Cromoglicic.acid alzheimer.disease False 2 29 0 NA
DB01003 Cromoglicic.acid metabolism.inborn.errors False 2 289 0 NA
DB01003 Cromoglicic.acid macular.degeneration False 2 44 0 NA
DB01003 Cromoglicic.acid breast.neoplasms False 2 40 0 NA
DB01003 Cromoglicic.acid hypersensitivity False 2 45 0 NA
DB01003 Cromoglicic.acid adenocarcinoma False 2 32 0 NA
DB01003 Cromoglicic.acid bone.diseases False 2 144 0 NA
DB01003 Cromoglicic.acid insulin.resistance False 2 26 0 NA
DB01003 Cromoglicic.acid motor.neuron.disease False 2 31 0 NA
DB01003 Cromoglicic.acid crohn.disease False 2 71 0 NA
DB01003 Cromoglicic.acid endocrine.system.diseases False 2 291 0 NA
DB01003 Cromoglicic.acid keratosis False 2 21 0 NA
DB01003 Cromoglicic.acid psoriasis False 2 54 0 NA
DB01003 Cromoglicic.acid varicose.veins False 2 20 0 NA
DB01003 Cromoglicic.acid spinal.cord.diseases False 2 59 0 NA
DB01003 Cromoglicic.acid neoplasms False 2 482 0 NA
DB01003 Cromoglicic.acid rheumatic.diseases False 2 59 0 NA
DB01003 Cromoglicic.acid pancreatic.diseases False 2 24 0 NA
DB01003 Cromoglicic.acid myocardial.ischemia False 2 43 0 NA
DB01003 Cromoglicic.acid autoimmune.diseases False 2 243 0 NA
DB01003 Cromoglicic.acid kidney.neoplasms False 2 20 0 NA
DB01003 Cromoglicic.acid arthritis False 2 76 0 NA
DB01003 Cromoglicic.acid leukemia False 2 117 0 NA
DB01003 Cromoglicic.acid hyperinsulinism False 2 26 0 NA
DB01003 Cromoglicic.acid diabetes.mellitus.type.2 False 2 72 0 NA
DB01003 Cromoglicic.acid arteriosclerosis False 2 38 0 NA
DB01003 Cromoglicic.acid gastroenteritis False 2 122 0 NA
DB01003 Cromoglicic.acid liver.cirrhosis False 2 24 0 NA
DB01003 Cromoglicic.acid parkinson.disease False 2 30 0 NA
DB01003 Cromoglicic.acid lupus.erythematosus.systemic False 2 75 0 NA
DB01003 Cromoglicic.acid anemia.hemolytic False 2 29 0 NA
DB01003 Cromoglicic.acid lymphoma False 2 24 0 NA
DB01003 Cromoglicic.acid colitis.ulcerative False 2 55 0 NA
DB01003 Cromoglicic.acid malabsorption.syndromes False 2 34 0 NA
DB01003 Cromoglicic.acid colitis False 2 55 0 NA
DB01003 Cromoglicic.acid anemia False 2 58 0 NA
DB01003 Cromoglicic.acid sarcoma False 2 25 0 NA
DB01003 Cromoglicic.acid multiple.sclerosis False 2 69 0 NA
DB01003 Cromoglicic.acid coronary.disease False 2 37 0 NA
DB01003 Cromoglicic.acid lymphoma.non.hodgkin False 2 22 0 NA
DB01003 Cromoglicic.acid hematologic.diseases False 2 188 0 NA
DB01003 Cromoglicic.acid skin.diseases False 2 278 0 NA
DB01003 Cromoglicic.acid blood.coagulation.disorders False 2 40 0 NA
DB01003 Cromoglicic.acid cardiovascular.diseases False 2 330 0 NA
DB01003 Cromoglicic.acid amyotrophic.lateral.sclerosis False 2 21 0 NA
DB01003 Cromoglicic.acid cardiomyopathy.dilated False 2 29 0 NA
DB01003 Cromoglicic.acid lung.diseases False 2 71 0 NA
DB01003 Cromoglicic.acid bacterial.infections False 2 26 0 NA
DB01003 Cromoglicic.acid diabetes.mellitus.type.1 False 2 82 0 NA
DB01003 Cromoglicic.acid arthritis.rheumatoid False 2 42 0 NA
DB01003 Cromoglicic.acid liver.cirrhosis.biliary False 2 23 0 NA
DB01003 Cromoglicic.acid coronary.artery.disease False 2 31 0 NA
DB01003 Cromoglicic.acid leukemia.lymphoid False 2 66 0 NA
DB01003 Cromoglicic.acid arterial.occlusive.diseases False 2 44 0 NA
DB01003 Cromoglicic.acid heart.diseases False 2 167 0 NA
DB01001 Salbutamol bone.diseases.metabolic False 2 27 0 NA
DB01001 Salbutamol colorectal.neoplasms False 2 42 0 NA
DB01001 Salbutamol eye.diseases False 2 231 0 NA
DB01001 Salbutamol collagen.diseases False 2 25 0 0.00335416974335
DB01001 Salbutamol leukemia.myeloid.acute False 2 43 0 0.00524173799782
DB01001 Salbutamol kidney.diseases False 2 144 0 0.00683573955944
DB01001 Salbutamol epilepsy False 2 25 0 0.00706970385731
DB01001 Salbutamol joint.diseases False 2 79 0 0.00497979472123
DB01001 Salbutamol vascular.diseases False 2 181 0 0.00730385430372
DB01001 Salbutamol neuroendocrine.tumors False 2 24 0 0.00513306417982
DB01001 Salbutamol parkinsonian.disorders False 2 31 0 0.0063162925123
DB01001 Salbutamol hypopigmentation False 2 22 0 NA
DB01001 Salbutamol intestinal.neoplasms False 2 42 0 NA
DB01001 Salbutamol thyroid.diseases False 2 30 0 NA
DB01001 Salbutamol diabetes.mellitus False 2 162 0 0.00771176323303
DB01001 Salbutamol dementia False 2 42 0 0.0076083381238
DB01001 Salbutamol mycobacterium.infections False 2 22 0 NA
DB01001 Salbutamol arrhythmias.cardiac False 2 30 0 0.00783722971779
DB01001 Salbutamol prostatic.neoplasms False 2 61 0 0.00754029661437
DB01001 Salbutamol head.and.neck.neoplasms False 2 35 0 0.00237478598277
DB01001 Salbutamol inflammatory.bowel.diseases False 2 119 0 0.00667467680207
DB01001 Salbutamol gastrointestinal.neoplasms False 2 72 0 0.00524173799782
DB01001 Salbutamol asthma True 2 36 0 0.0106232382189
DB01001 Salbutamol alzheimer.disease False 2 29 0 0.00713113184959
DB01001 Salbutamol metabolism.inborn.errors False 2 289 0 NA
DB01001 Salbutamol macular.degeneration False 2 44 0 NA
DB01001 Salbutamol breast.neoplasms False 2 40 0 0.00754029661437
DB01001 Salbutamol hypersensitivity False 2 45 0 0.00460127998231
DB01001 Salbutamol adenocarcinoma False 2 32 0 0.00307590786789
DB01001 Salbutamol bone.diseases False 2 144 0 0.00570798703017
DB01001 Salbutamol insulin.resistance False 2 26 0 0.004037368499
DB01001 Salbutamol motor.neuron.disease False 2 31 0 NA
DB01001 Salbutamol crohn.disease False 2 71 0 0.00380038691239
DB01001 Salbutamol endocrine.system.diseases False 2 291 0 0.00770942287143
DB01001 Salbutamol keratosis False 2 21 0 NA
DB01001 Salbutamol psoriasis False 2 54 0 0.00847885742281
DB01001 Salbutamol varicose.veins False 2 20 0 NA
DB01001 Salbutamol spinal.cord.diseases False 2 59 0 NA
DB01001 Salbutamol neoplasms False 2 482 0 0.00540787315698
DB01001 Salbutamol rheumatic.diseases False 2 59 0 0.00335416974335
DB01001 Salbutamol pancreatic.diseases False 2 24 0 NA
DB01001 Salbutamol myocardial.ischemia False 2 43 0 0.00241720806983
DB01001 Salbutamol autoimmune.diseases False 2 243 0 0.00335416974335
DB01001 Salbutamol kidney.neoplasms False 2 20 0 0.00051835864903
DB01001 Salbutamol arthritis False 2 76 0 0.00667101928746
DB01001 Salbutamol leukemia False 2 117 0 0.00524173799782
DB01001 Salbutamol hyperinsulinism False 2 26 0 NA
DB01001 Salbutamol diabetes.mellitus.type.2 False 2 72 0 0.00771176323303
DB01001 Salbutamol arteriosclerosis False 2 38 0 0.00765892012908
DB01001 Salbutamol gastroenteritis False 2 122 0 NA
DB01001 Salbutamol liver.cirrhosis False 2 24 0 0.0029896242026
DB01001 Salbutamol parkinson.disease False 2 30 0 0.00641068242671
DB01001 Salbutamol lupus.erythematosus.systemic False 2 75 0 0.00335416974335
DB01001 Salbutamol anemia.hemolytic False 2 29 0 NA
DB01001 Salbutamol lymphoma False 2 24 0 0.00524173799782
DB01001 Salbutamol colitis.ulcerative False 2 55 0 0.00799242453929
DB01001 Salbutamol malabsorption.syndromes False 2 34 0 NA
DB01001 Salbutamol colitis False 2 55 0 0.00667467680207
DB01001 Salbutamol anemia False 2 58 0 0.00215119688613
DB01001 Salbutamol sarcoma False 2 25 0 0.00524173799782
DB01001 Salbutamol multiple.sclerosis False 2 69 0 0.00641255079186
DB01001 Salbutamol coronary.disease False 2 37 0 0.00826908583754
DB01001 Salbutamol lymphoma.non.hodgkin False 2 22 0 0.00593234211886
DB01001 Salbutamol hematologic.diseases False 2 188 0 0.00335416974335
DB01001 Salbutamol skin.diseases False 2 278 0 0.00335416974335
DB01001 Salbutamol blood.coagulation.disorders False 2 40 0 NA
DB01001 Salbutamol cardiovascular.diseases False 2 330 0 0.00492608634605
DB01001 Salbutamol amyotrophic.lateral.sclerosis False 2 21 0 NA
DB01001 Salbutamol cardiomyopathy.dilated False 2 29 0 NA
DB01001 Salbutamol lung.diseases False 2 71 0 NA
DB01001 Salbutamol bacterial.infections False 2 26 0 0.00814381788172
DB01001 Salbutamol diabetes.mellitus.type.1 False 2 82 0 NA
DB01001 Salbutamol arthritis.rheumatoid False 2 42 0 0.00667101928746
DB01001 Salbutamol liver.cirrhosis.biliary False 2 23 0 NA
DB01001 Salbutamol coronary.artery.disease False 2 31 0 0.00803158539252
DB01001 Salbutamol leukemia.lymphoid False 2 66 0 NA
DB01001 Salbutamol arterial.occlusive.diseases False 2 44 0 0.00169981878389
DB01001 Salbutamol heart.diseases False 2 167 0 NA
DB01006 Letrozole bone.diseases.metabolic False 1 27 0 NA
DB01006 Letrozole colorectal.neoplasms False 1 42 0 NA
DB01006 Letrozole eye.diseases False 1 231 0 NA
DB01006 Letrozole collagen.diseases False 1 25 0 0.00424968881575
DB01006 Letrozole leukemia.myeloid.acute False 1 43 0 0.00562238794039
DB01006 Letrozole kidney.diseases False 1 144 0 0.00679743144592
DB01006 Letrozole epilepsy False 1 25 0 0.00677437295649
DB01006 Letrozole joint.diseases False 1 79 0 0.00542726935875
DB01006 Letrozole vascular.diseases False 1 181 0 0.00461732272728
DB01006 Letrozole neuroendocrine.tumors False 1 24 0 0.00587123253313
DB01006 Letrozole parkinsonian.disorders False 1 31 0 0.00534449638437
DB01006 Letrozole hypopigmentation False 1 22 0 NA
DB01006 Letrozole intestinal.neoplasms False 1 42 0 NA
DB01006 Letrozole thyroid.diseases False 1 30 0 NA
DB01006 Letrozole diabetes.mellitus False 1 162 0 0.00879087329367
DB01006 Letrozole dementia False 1 42 0 0.00683609274683
DB01006 Letrozole mycobacterium.infections False 1 22 0 NA
DB01006 Letrozole arrhythmias.cardiac False 1 30 0 0.00614171652826
DB01006 Letrozole prostatic.neoplasms False 1 61 0 0.00721507707753
DB01006 Letrozole head.and.neck.neoplasms False 1 35 0 0.00238154869104
DB01006 Letrozole inflammatory.bowel.diseases False 1 119 0 0.00477299480935
DB01006 Letrozole gastrointestinal.neoplasms False 1 72 0 0.00684956992337
DB01006 Letrozole asthma False 1 36 0 0.00488078672439
DB01006 Letrozole alzheimer.disease False 1 29 0 0.00599589317333
DB01006 Letrozole metabolism.inborn.errors False 1 289 0 NA
DB01006 Letrozole macular.degeneration False 1 44 0 NA
DB01006 Letrozole breast.neoplasms True 1 40 0 0.0080564207986
DB01006 Letrozole hypersensitivity False 1 45 0 0.00424968881575
DB01006 Letrozole adenocarcinoma False 1 32 0 0.00613557474256
DB01006 Letrozole bone.diseases False 1 144 0 0.00731402457309
DB01006 Letrozole insulin.resistance False 1 26 0 0.00465456919272
DB01006 Letrozole motor.neuron.disease False 1 31 0 NA
DB01006 Letrozole crohn.disease False 1 71 0 0.00569869333542
DB01006 Letrozole endocrine.system.diseases False 1 291 0 0.0103219118511
DB01006 Letrozole keratosis False 1 21 0 NA
DB01006 Letrozole psoriasis False 1 54 0 0.00569869333542
DB01006 Letrozole varicose.veins False 1 20 0 NA
DB01006 Letrozole spinal.cord.diseases False 1 59 0 NA
DB01006 Letrozole neoplasms False 1 482 0 0.00684956992337
DB01006 Letrozole rheumatic.diseases False 1 59 0 0.00424968881575
DB01006 Letrozole pancreatic.diseases False 1 24 0 NA
DB01006 Letrozole myocardial.ischemia False 1 43 0 0.005122779291
DB01006 Letrozole autoimmune.diseases False 1 243 0 0.00424968881575
DB01006 Letrozole kidney.neoplasms False 1 20 0 0.000836917546024
DB01006 Letrozole arthritis False 1 76 0 0.00693548319209
DB01006 Letrozole leukemia False 1 117 0 0.00684956992337
DB01006 Letrozole hyperinsulinism False 1 26 0 NA
DB01006 Letrozole diabetes.mellitus.type.2 False 1 72 0 0.00879087329367
DB01006 Letrozole arteriosclerosis False 1 38 0 0.00756350325954
DB01006 Letrozole gastroenteritis False 1 122 0 NA
DB01006 Letrozole liver.cirrhosis False 1 24 0 0.00345938788356
DB01006 Letrozole parkinson.disease False 1 30 0 0.00657826130089
DB01006 Letrozole lupus.erythematosus.systemic False 1 75 0 0.00424968881575
