group group.name disease flag n.target n.disease n.overlap s
DB00175 Pravastatin parkinson.disease False 1 30 0 0.0795107033639
DB00175 Pravastatin lupus.erythematosus.systemic False 1 75 0 0.0610465116279
DB00175 Pravastatin anemia.hemolytic False 1 29 0 NA
DB00175 Pravastatin lymphoma False 1 24 0 0.107692307692
DB00175 Pravastatin colitis.ulcerative False 1 55 0 0.10843373494
DB00175 Pravastatin malabsorption.syndromes False 1 34 0 NA
DB00175 Pravastatin colitis False 1 55 0 0.10843373494
DB00175 Pravastatin anemia False 1 58 0 0.0462962962963
DB00175 Pravastatin sarcoma False 1 25 0 0.107692307692
DB00175 Pravastatin multiple.sclerosis False 1 69 0 0.110769230769
DB00175 Pravastatin coronary.disease False 1 37 0 0.1125
DB00175 Pravastatin lymphoma.non.hodgkin False 1 22 0 0.100917431193
DB00175 Pravastatin hematologic.diseases False 1 188 0 NA
DB00175 Pravastatin skin.diseases False 1 278 0 0.047619047619
DB00175 Pravastatin blood.coagulation.disorders False 1 40 0 0.0532915360502
DB00175 Pravastatin cardiovascular.diseases True 1 330 0 0.1125
DB00175 Pravastatin amyotrophic.lateral.sclerosis False 1 21 0 NA
DB00175 Pravastatin cardiomyopathy.dilated False 1 29 0 NA
DB00175 Pravastatin lung.diseases False 1 71 0 NA
DB00175 Pravastatin bacterial.infections False 1 26 0 0.0785498489426
DB00175 Pravastatin diabetes.mellitus.type.1 False 1 82 0 NA
DB00175 Pravastatin arthritis.rheumatoid False 1 42 0 0.110062893082
DB00175 Pravastatin liver.cirrhosis.biliary False 1 23 0 NA
DB00175 Pravastatin coronary.artery.disease True 1 31 0 0.1125
DB00175 Pravastatin leukemia.lymphoid False 1 66 0 NA
DB00175 Pravastatin arterial.occlusive.diseases False 1 44 0 0.0966767371601
DB00175 Pravastatin heart.diseases False 1 167 0 NA
DB01003 Cromoglicic.acid bone.diseases.metabolic False 2 27 0 NA
DB01003 Cromoglicic.acid colorectal.neoplasms False 2 42 0 NA
DB01003 Cromoglicic.acid eye.diseases False 2 231 0 NA
DB01003 Cromoglicic.acid collagen.diseases False 2 25 0 NA
DB01003 Cromoglicic.acid leukemia.myeloid.acute False 2 43 0 0.0895061728395
DB01003 Cromoglicic.acid kidney.diseases False 2 144 0 0.0601265822785
DB01003 Cromoglicic.acid epilepsy False 2 25 0 0.0854430379747
DB01003 Cromoglicic.acid joint.diseases False 2 79 0 0.115015974441
DB01003 Cromoglicic.acid vascular.diseases False 2 181 0 0.0563798219585
DB01003 Cromoglicic.acid neuroendocrine.tumors False 2 24 0 NA
DB01003 Cromoglicic.acid parkinsonian.disorders False 2 31 0 0.0518292682927
DB01003 Cromoglicic.acid hypopigmentation False 2 22 0 NA
DB01003 Cromoglicic.acid intestinal.neoplasms False 2 42 0 NA
DB01003 Cromoglicic.acid thyroid.diseases False 2 30 0 NA
DB01003 Cromoglicic.acid diabetes.mellitus False 2 162 0 0.09375
DB01003 Cromoglicic.acid dementia False 2 42 0 0.0542168674699
DB01003 Cromoglicic.acid mycobacterium.infections False 2 22 0 NA
DB01003 Cromoglicic.acid arrhythmias.cardiac False 2 30 0 0.0946372239748
DB01003 Cromoglicic.acid prostatic.neoplasms False 2 61 0 0.0880503144654
DB01003 Cromoglicic.acid head.and.neck.neoplasms False 2 35 0 0.0449101796407
DB01003 Cromoglicic.acid inflammatory.bowel.diseases False 2 119 0 0.0870967741935
DB01003 Cromoglicic.acid gastrointestinal.neoplasms False 2 72 0 0.0604229607251
DB01003 Cromoglicic.acid asthma True 2 36 0 0.219931271478
DB01003 Cromoglicic.acid alzheimer.disease False 2 29 0 0.0830769230769
DB01003 Cromoglicic.acid metabolism.inborn.errors False 2 289 0 NA
DB01003 Cromoglicic.acid macular.degeneration False 2 44 0 NA
DB01003 Cromoglicic.acid breast.neoplasms False 2 40 0 0.0809968847352
DB01003 Cromoglicic.acid hypersensitivity False 2 45 0 0.0815047021944
DB01003 Cromoglicic.acid adenocarcinoma False 2 32 0 0.0644171779141
DB01003 Cromoglicic.acid bone.diseases False 2 144 0 NA
DB01003 Cromoglicic.acid insulin.resistance False 2 26 0 0.0518292682927
DB01003 Cromoglicic.acid motor.neuron.disease False 2 31 0 NA
DB01003 Cromoglicic.acid crohn.disease False 2 71 0 0.0796178343949
DB01003 Cromoglicic.acid endocrine.system.diseases False 2 291 0 0.0654761904762
DB01003 Cromoglicic.acid keratosis False 2 21 0 NA
DB01003 Cromoglicic.acid psoriasis False 2 54 0 0.058282208589
DB01003 Cromoglicic.acid varicose.veins False 2 20 0 NA
DB01003 Cromoglicic.acid spinal.cord.diseases False 2 59 0 NA
DB01003 Cromoglicic.acid neoplasms False 2 482 0 0.0786163522013
DB01003 Cromoglicic.acid rheumatic.diseases False 2 59 0 NA
DB01003 Cromoglicic.acid pancreatic.diseases False 2 24 0 NA
DB01003 Cromoglicic.acid myocardial.ischemia False 2 43 0 NA
DB01003 Cromoglicic.acid autoimmune.diseases False 2 243 0 NA
DB01003 Cromoglicic.acid kidney.neoplasms False 2 20 0 NA
DB01003 Cromoglicic.acid arthritis False 2 76 0 0.115015974441
DB01003 Cromoglicic.acid leukemia False 2 117 0 0.0895061728395
DB01003 Cromoglicic.acid hyperinsulinism False 2 26 0 NA
DB01003 Cromoglicic.acid diabetes.mellitus.type.2 False 2 72 0 0.09375
DB01003 Cromoglicic.acid arteriosclerosis False 2 38 0 0.0421686746988
DB01003 Cromoglicic.acid gastroenteritis False 2 122 0 NA
DB01003 Cromoglicic.acid liver.cirrhosis False 2 24 0 0.045045045045
DB01003 Cromoglicic.acid parkinson.disease False 2 30 0 0.178082191781
DB01003 Cromoglicic.acid lupus.erythematosus.systemic False 2 75 0 0.0606060606061
DB01003 Cromoglicic.acid anemia.hemolytic False 2 29 0 NA
DB01003 Cromoglicic.acid lymphoma False 2 24 0 0.0895061728395
DB01003 Cromoglicic.acid colitis.ulcerative False 2 55 0 0.0870967741935
DB01003 Cromoglicic.acid malabsorption.syndromes False 2 34 0 NA
DB01003 Cromoglicic.acid colitis False 2 55 0 0.0870967741935
DB01003 Cromoglicic.acid anemia False 2 58 0 0.0642201834862
DB01003 Cromoglicic.acid sarcoma False 2 25 0 0.059880239521
DB01003 Cromoglicic.acid multiple.sclerosis False 2 69 0 0.0694864048338
DB01003 Cromoglicic.acid coronary.disease False 2 37 0 0.0591900311526
DB01003 Cromoglicic.acid lymphoma.non.hodgkin False 2 22 0 0.0895061728395
DB01003 Cromoglicic.acid hematologic.diseases False 2 188 0 NA
DB01003 Cromoglicic.acid skin.diseases False 2 278 0 0.0625
DB01003 Cromoglicic.acid blood.coagulation.disorders False 2 40 0 0.0830670926518
DB01003 Cromoglicic.acid cardiovascular.diseases False 2 330 0 0.0591900311526
DB01003 Cromoglicic.acid amyotrophic.lateral.sclerosis False 2 21 0 NA
DB01003 Cromoglicic.acid cardiomyopathy.dilated False 2 29 0 NA
DB01003 Cromoglicic.acid lung.diseases False 2 71 0 NA
DB01003 Cromoglicic.acid bacterial.infections False 2 26 0 0.069696969697
DB01003 Cromoglicic.acid diabetes.mellitus.type.1 False 2 82 0 NA
DB01003 Cromoglicic.acid arthritis.rheumatoid False 2 42 0 0.115015974441
DB01003 Cromoglicic.acid liver.cirrhosis.biliary False 2 23 0 NA
DB01003 Cromoglicic.acid coronary.artery.disease False 2 31 0 0.0591900311526
DB01003 Cromoglicic.acid leukemia.lymphoid False 2 66 0 NA
DB01003 Cromoglicic.acid arterial.occlusive.diseases False 2 44 0 0.0529411764706
DB01003 Cromoglicic.acid heart.diseases False 2 167 0 NA
DB01001 Salbutamol bone.diseases.metabolic False 2 27 0 NA
DB01001 Salbutamol colorectal.neoplasms False 2 42 0 NA
DB01001 Salbutamol eye.diseases False 2 231 0 NA
DB01001 Salbutamol collagen.diseases False 2 25 0 NA
DB01001 Salbutamol leukemia.myeloid.acute False 2 43 0 0.183946488294
DB01001 Salbutamol kidney.diseases False 2 144 0 0.0727272727273
DB01001 Salbutamol epilepsy False 2 25 0 0.0733944954128
DB01001 Salbutamol joint.diseases False 2 79 0 0.130158730159
DB01001 Salbutamol vascular.diseases False 2 181 0 0.0688622754491
DB01001 Salbutamol neuroendocrine.tumors False 2 24 0 NA
DB01001 Salbutamol parkinsonian.disorders False 2 31 0 0.0625
DB01001 Salbutamol hypopigmentation False 2 22 0 NA
DB01001 Salbutamol intestinal.neoplasms False 2 42 0 NA
DB01001 Salbutamol thyroid.diseases False 2 30 0 NA
DB01001 Salbutamol diabetes.mellitus False 2 162 0 0.173202614379
DB01001 Salbutamol dementia False 2 42 0 0.0759878419453
DB01001 Salbutamol mycobacterium.infections False 2 22 0 NA
DB01001 Salbutamol arrhythmias.cardiac False 2 30 0 0.167763157895
DB01001 Salbutamol prostatic.neoplasms False 2 61 0 0.111464968153
DB01001 Salbutamol head.and.neck.neoplasms False 2 35 0 0.0926517571885
DB01001 Salbutamol inflammatory.bowel.diseases False 2 119 0 0.145214521452
DB01001 Salbutamol gastrointestinal.neoplasms False 2 72 0 0.0720720720721
DB01001 Salbutamol asthma True 2 36 0 0.112540192926
DB01001 Salbutamol alzheimer.disease False 2 29 0 0.217543859649
DB01001 Salbutamol metabolism.inborn.errors False 2 289 0 NA
DB01001 Salbutamol macular.degeneration False 2 44 0 NA
DB01001 Salbutamol breast.neoplasms False 2 40 0 0.121710526316
DB01001 Salbutamol hypersensitivity False 2 45 0 0.111801242236
DB01001 Salbutamol adenocarcinoma False 2 32 0 0.0798722044728
DB01001 Salbutamol bone.diseases False 2 144 0 NA
DB01001 Salbutamol insulin.resistance False 2 26 0 0.0735294117647
DB01001 Salbutamol motor.neuron.disease False 2 31 0 NA
DB01001 Salbutamol crohn.disease False 2 71 0 0.0783699059561
DB01001 Salbutamol endocrine.system.diseases False 2 291 0 0.0813253012048
DB01001 Salbutamol keratosis False 2 21 0 NA
DB01001 Salbutamol psoriasis False 2 54 0 0.0783699059561
DB01001 Salbutamol varicose.veins False 2 20 0 NA
DB01001 Salbutamol spinal.cord.diseases False 2 59 0 NA
DB01001 Salbutamol neoplasms False 2 482 0 0.119741100324
DB01001 Salbutamol rheumatic.diseases False 2 59 0 NA
DB01001 Salbutamol pancreatic.diseases False 2 24 0 NA
DB01001 Salbutamol myocardial.ischemia False 2 43 0 NA
DB01001 Salbutamol autoimmune.diseases False 2 243 0 NA
DB01001 Salbutamol kidney.neoplasms False 2 20 0 NA
DB01001 Salbutamol arthritis False 2 76 0 0.130158730159
DB01001 Salbutamol leukemia False 2 117 0 0.183946488294
DB01001 Salbutamol hyperinsulinism False 2 26 0 NA
DB01001 Salbutamol diabetes.mellitus.type.2 False 2 72 0 0.173202614379
DB01001 Salbutamol arteriosclerosis False 2 38 0 0.0357142857143
DB01001 Salbutamol gastroenteritis False 2 122 0 NA
DB01001 Salbutamol liver.cirrhosis False 2 24 0 0.0668693009119
DB01001 Salbutamol parkinson.disease False 2 30 0 0.109717868339
DB01001 Salbutamol lupus.erythematosus.systemic False 2 75 0 0.0648967551622
DB01001 Salbutamol anemia.hemolytic False 2 29 0 NA
DB01001 Salbutamol lymphoma False 2 24 0 0.183946488294
DB01001 Salbutamol colitis.ulcerative False 2 55 0 0.145214521452
DB01001 Salbutamol malabsorption.syndromes False 2 34 0 NA
DB01001 Salbutamol colitis False 2 55 0 0.145214521452
DB01001 Salbutamol anemia False 2 58 0 0.0557275541796
DB01001 Salbutamol sarcoma False 2 25 0 0.0720720720721
DB01001 Salbutamol multiple.sclerosis False 2 69 0 0.0947712418301
DB01001 Salbutamol coronary.disease False 2 37 0 0.0851063829787
DB01001 Salbutamol lymphoma.non.hodgkin False 2 22 0 0.183946488294
DB01001 Salbutamol hematologic.diseases False 2 188 0 NA
DB01001 Salbutamol skin.diseases False 2 278 0 0.0743034055728
DB01001 Salbutamol blood.coagulation.disorders False 2 40 0 0.0621118012422
DB01001 Salbutamol cardiovascular.diseases False 2 330 0 0.0755287009063
DB01001 Salbutamol amyotrophic.lateral.sclerosis False 2 21 0 NA
DB01001 Salbutamol cardiomyopathy.dilated False 2 29 0 NA
DB01001 Salbutamol lung.diseases False 2 71 0 NA
DB01001 Salbutamol bacterial.infections False 2 26 0 0.182724252492
DB01001 Salbutamol diabetes.mellitus.type.1 False 2 82 0 NA
DB01001 Salbutamol arthritis.rheumatoid False 2 42 0 0.130158730159
DB01001 Salbutamol liver.cirrhosis.biliary False 2 23 0 NA
DB01001 Salbutamol coronary.artery.disease False 2 31 0 0.0755287009063
DB01001 Salbutamol leukemia.lymphoid False 2 66 0 NA
DB01001 Salbutamol arterial.occlusive.diseases False 2 44 0 0.0688622754491
DB01001 Salbutamol heart.diseases False 2 167 0 NA
DB01006 Letrozole bone.diseases.metabolic False 1 27 0 NA
DB01006 Letrozole colorectal.neoplasms False 1 42 0 NA
DB01006 Letrozole eye.diseases False 1 231 0 NA
DB01006 Letrozole collagen.diseases False 1 25 0 NA
DB01006 Letrozole leukemia.myeloid.acute False 1 43 0 0.0625
DB01006 Letrozole kidney.diseases False 1 144 0 0.0508982035928
DB01006 Letrozole epilepsy False 1 25 0 0.061919504644
DB01006 Letrozole joint.diseases False 1 79 0 0.0644171779141
DB01006 Letrozole vascular.diseases False 1 181 0 0.0660660660661
DB01006 Letrozole neuroendocrine.tumors False 1 24 0 NA
DB01006 Letrozole parkinsonian.disorders False 1 31 0 0.0518292682927
DB01006 Letrozole hypopigmentation False 1 22 0 NA
DB01006 Letrozole intestinal.neoplasms False 1 42 0 NA
DB01006 Letrozole thyroid.diseases False 1 30 0 NA
DB01006 Letrozole diabetes.mellitus False 1 162 0 0.0835913312693
DB01006 Letrozole dementia False 1 42 0 0.0602409638554
DB01006 Letrozole mycobacterium.infections False 1 22 0 NA
DB01006 Letrozole arrhythmias.cardiac False 1 30 0 0.0825396825397
DB01006 Letrozole prostatic.neoplasms False 1 61 0 0.0911949685535
DB01006 Letrozole head.and.neck.neoplasms False 1 35 0 0.0738461538462
DB01006 Letrozole inflammatory.bowel.diseases False 1 119 0 0.0744047619048
DB01006 Letrozole gastrointestinal.neoplasms False 1 72 0 0.0490797546012
DB01006 Letrozole asthma False 1 36 0 0.0786163522013
DB01006 Letrozole alzheimer.disease False 1 29 0 0.0752351097179
DB01006 Letrozole metabolism.inborn.errors False 1 289 0 NA
DB01006 Letrozole macular.degeneration False 1 44 0 NA
DB01006 Letrozole breast.neoplasms True 1 40 0 0.0911949685535
DB01006 Letrozole hypersensitivity False 1 45 0 0.0757575757576
DB01006 Letrozole adenocarcinoma False 1 32 0 0.0501567398119
DB01006 Letrozole bone.diseases False 1 144 0 NA
DB01006 Letrozole insulin.resistance False 1 26 0 0.0685358255452
DB01006 Letrozole motor.neuron.disease False 1 31 0 NA
DB01006 Letrozole crohn.disease False 1 71 0 0.0560747663551
DB01006 Letrozole endocrine.system.diseases False 1 291 0 0.0540540540541
DB01006 Letrozole keratosis False 1 21 0 NA
DB01006 Letrozole psoriasis False 1 54 0 0.0550458715596
DB01006 Letrozole varicose.veins False 1 20 0 NA
DB01006 Letrozole spinal.cord.diseases False 1 59 0 NA
DB01006 Letrozole neoplasms False 1 482 0 0.0689655172414
DB01006 Letrozole rheumatic.diseases False 1 59 0 NA
DB01006 Letrozole pancreatic.diseases False 1 24 0 NA
DB01006 Letrozole myocardial.ischemia False 1 43 0 NA
DB01006 Letrozole autoimmune.diseases False 1 243 0 NA
DB01006 Letrozole kidney.neoplasms False 1 20 0 NA
DB01006 Letrozole arthritis False 1 76 0 0.0786163522013
DB01006 Letrozole leukemia False 1 117 0 0.0625
DB01006 Letrozole hyperinsulinism False 1 26 0 NA
DB01006 Letrozole diabetes.mellitus.type.2 False 1 72 0 0.0835913312693
DB01006 Letrozole arteriosclerosis False 1 38 0 0.0357142857143
DB01006 Letrozole gastroenteritis False 1 122 0 NA
DB01006 Letrozole liver.cirrhosis False 1 24 0 0.0644171779141
DB01006 Letrozole parkinson.disease False 1 30 0 0.0579268292683
DB01006 Letrozole lupus.erythematosus.systemic False 1 75 0 0.0474777448071
DB01006 Letrozole anemia.hemolytic False 1 29 0 NA
DB01006 Letrozole lymphoma False 1 24 0 0.062893081761
DB01006 Letrozole colitis.ulcerative False 1 55 0 0.0744047619048
DB01006 Letrozole malabsorption.syndromes False 1 34 0 NA
DB01006 Letrozole colitis False 1 55 0 0.0744047619048
DB01006 Letrozole anemia False 1 58 0 0.0581039755352
DB01006 Letrozole sarcoma False 1 25 0 0.0490797546012
DB01006 Letrozole multiple.sclerosis False 1 69 0 0.0792682926829
DB01006 Letrozole coronary.disease False 1 37 0 0.0658307210031
DB01006 Letrozole lymphoma.non.hodgkin False 1 22 0 0.062893081761
DB01006 Letrozole hematologic.diseases False 1 188 0 NA
DB01006 Letrozole skin.diseases False 1 278 1 0.0519877675841
DB01006 Letrozole blood.coagulation.disorders False 1 40 0 0.0694006309148
DB01006 Letrozole cardiovascular.diseases False 1 330 0 0.0600600600601
DB01006 Letrozole amyotrophic.lateral.sclerosis False 1 21 0 NA
DB01006 Letrozole cardiomyopathy.dilated False 1 29 0 NA
DB01006 Letrozole lung.diseases False 1 71 0 NA
DB01006 Letrozole bacterial.infections False 1 26 0 0.0703363914373
DB01006 Letrozole diabetes.mellitus.type.1 False 1 82 0 NA
DB01006 Letrozole arthritis.rheumatoid False 1 42 0 0.0644171779141
DB01006 Letrozole liver.cirrhosis.biliary False 1 23 0 NA
DB01006 Letrozole coronary.artery.disease False 1 31 0 0.0609756097561
DB01006 Letrozole leukemia.lymphoid False 1 66 0 NA
DB01006 Letrozole arterial.occlusive.diseases False 1 44 0 0.0660660660661
DB01006 Letrozole heart.diseases False 1 167 0 NA
DB00268 Ropinirole bone.diseases.metabolic False 14 27 0 NA
DB00268 Ropinirole colorectal.neoplasms False 14 42 0 NA
DB00268 Ropinirole eye.diseases False 14 231 0 NA
DB00268 Ropinirole collagen.diseases False 14 25 0 NA
DB00268 Ropinirole leukemia.myeloid.acute False 14 43 0 0.0508982035928
DB00268 Ropinirole kidney.diseases False 14 144 0 0.0429447852761
DB00268 Ropinirole epilepsy False 14 25 0 0.0787878787879
DB00268 Ropinirole joint.diseases False 14 79 0 0.0510510510511
DB00268 Ropinirole vascular.diseases False 14 181 0 0.0563798219585
DB00268 Ropinirole neuroendocrine.tumors False 14 24 0 NA
DB00268 Ropinirole parkinsonian.disorders True 14 31 0 0.0588235294118
DB00268 Ropinirole hypopigmentation False 14 22 0 NA
DB00268 Ropinirole intestinal.neoplasms False 14 42 0 NA
DB00268 Ropinirole thyroid.diseases False 14 30 0 NA
DB00268 Ropinirole diabetes.mellitus False 14 162 0 0.0579268292683
DB00268 Ropinirole dementia False 14 42 0 0.0555555555556
DB00268 Ropinirole mycobacterium.infections False 14 22 0 NA
DB00268 Ropinirole arrhythmias.cardiac False 14 30 0 0.0731707317073
DB00268 Ropinirole prostatic.neoplasms False 14 61 0 0.0823170731707
DB00268 Ropinirole head.and.neck.neoplasms False 14 35 0 0.0402298850575
DB00268 Ropinirole inflammatory.bowel.diseases False 14 119 0 0.0745341614907
DB00268 Ropinirole gastrointestinal.neoplasms False 14 72 0 0.0474777448071
DB00268 Ropinirole asthma False 14 36 0 0.0625
DB00268 Ropinirole alzheimer.disease False 14 29 0 0.0454545454545
DB00268 Ropinirole metabolism.inborn.errors False 14 289 0 NA
DB00268 Ropinirole macular.degeneration False 14 44 0 NA
DB00268 Ropinirole breast.neoplasms False 14 40 0 0.075
DB00268 Ropinirole hypersensitivity False 14 45 0 0.048632218845
DB00268 Ropinirole adenocarcinoma False 14 32 0 0.045045045045
DB00268 Ropinirole bone.diseases False 14 144 0 NA
DB00268 Ropinirole insulin.resistance False 14 26 0 0.0428134556575
DB00268 Ropinirole motor.neuron.disease False 14 31 0 NA
DB00268 Ropinirole crohn.disease False 14 71 0 0.0411764705882
DB00268 Ropinirole endocrine.system.diseases False 14 291 0 0.0403458213256
DB00268 Ropinirole keratosis False 14 21 0 NA
DB00268 Ropinirole psoriasis False 14 54 0 0.0386904761905
DB00268 Ropinirole varicose.veins False 14 20 0 NA
DB00268 Ropinirole spinal.cord.diseases False 14 59 0 NA
DB00268 Ropinirole neoplasms False 14 482 0 0.0474777448071
DB00268 Ropinirole rheumatic.diseases False 14 59 0 NA
DB00268 Ropinirole pancreatic.diseases False 14 24 0 NA
DB00268 Ropinirole myocardial.ischemia False 14 43 0 NA
DB00268 Ropinirole autoimmune.diseases False 14 243 0 NA
DB00268 Ropinirole kidney.neoplasms False 14 20 0 NA
DB00268 Ropinirole arthritis False 14 76 0 0.0851063829787
DB00268 Ropinirole leukemia False 14 117 0 0.0508982035928
DB00268 Ropinirole hyperinsulinism False 14 26 0 NA
DB00268 Ropinirole diabetes.mellitus.type.2 False 14 72 0 0.0630630630631
DB00268 Ropinirole arteriosclerosis False 14 38 0 0.0298507462687
DB00268 Ropinirole gastroenteritis False 14 122 0 NA
DB00268 Ropinirole liver.cirrhosis False 14 24 0 0.058282208589
DB00268 Ropinirole parkinson.disease True 14 30 0 0.0588235294118
DB00268 Ropinirole lupus.erythematosus.systemic False 14 75 0 0.0851063829787
DB00268 Ropinirole anemia.hemolytic False 14 29 0 NA
DB00268 Ropinirole lymphoma False 14 24 0 0.0508982035928
DB00268 Ropinirole colitis.ulcerative False 14 55 0 0.0745341614907
DB00268 Ropinirole malabsorption.syndromes False 14 34 0 NA
DB00268 Ropinirole colitis False 14 55 0 0.0745341614907
DB00268 Ropinirole anemia False 14 58 0 0.0762195121951
DB00268 Ropinirole sarcoma False 14 25 0 0.0474777448071
DB00268 Ropinirole multiple.sclerosis False 14 69 0 0.0577507598784
DB00268 Ropinirole coronary.disease False 14 37 0 0.0560471976401
DB00268 Ropinirole lymphoma.non.hodgkin False 14 22 0 0.0508982035928
DB00268 Ropinirole hematologic.diseases False 14 188 0 NA
DB00268 Ropinirole skin.diseases False 14 278 0 0.0644171779141
DB00268 Ropinirole blood.coagulation.disorders False 14 40 0 0.0411764705882
DB00268 Ropinirole cardiovascular.diseases False 14 330 0 0.0630630630631
DB00268 Ropinirole amyotrophic.lateral.sclerosis False 14 21 0 NA
DB00268 Ropinirole cardiomyopathy.dilated False 14 29 0 NA
DB00268 Ropinirole lung.diseases False 14 71 0 NA
DB00268 Ropinirole bacterial.infections False 14 26 0 0.0411764705882
DB00268 Ropinirole diabetes.mellitus.type.1 False 14 82 0 NA
DB00268 Ropinirole arthritis.rheumatoid False 14 42 0 0.0851063829787
DB00268 Ropinirole liver.cirrhosis.biliary False 14 23 0 NA
DB00268 Ropinirole coronary.artery.disease False 14 31 0 0.0630630630631
DB00268 Ropinirole leukemia.lymphoid False 14 66 0 NA
DB00268 Ropinirole arterial.occlusive.diseases False 14 44 0 0.0563798219585
DB00268 Ropinirole heart.diseases False 14 167 0 NA
DB01005 Hydroxyurea bone.diseases.metabolic False 1 27 0 NA
DB01005 Hydroxyurea colorectal.neoplasms False 1 42 0 NA
DB01005 Hydroxyurea eye.diseases False 1 231 0 NA
DB01005 Hydroxyurea collagen.diseases False 1 25 0 NA
DB01005 Hydroxyurea leukemia.myeloid.acute False 1 43 0 NA
DB01005 Hydroxyurea kidney.diseases False 1 144 0 NA
DB01005 Hydroxyurea epilepsy False 1 25 0 NA
DB01005 Hydroxyurea joint.diseases False 1 79 0 NA
DB01005 Hydroxyurea vascular.diseases False 1 181 0 NA
DB01005 Hydroxyurea neuroendocrine.tumors False 1 24 0 NA
DB01005 Hydroxyurea parkinsonian.disorders False 1 31 0 NA
DB01005 Hydroxyurea hypopigmentation False 1 22 0 NA
DB01005 Hydroxyurea intestinal.neoplasms False 1 42 0 NA
DB01005 Hydroxyurea thyroid.diseases False 1 30 0 NA
DB01005 Hydroxyurea diabetes.mellitus False 1 162 0 NA
DB01005 Hydroxyurea dementia False 1 42 0 NA
DB01005 Hydroxyurea mycobacterium.infections False 1 22 0 NA
DB01005 Hydroxyurea arrhythmias.cardiac False 1 30 0 NA
DB01005 Hydroxyurea prostatic.neoplasms False 1 61 0 NA
DB01005 Hydroxyurea head.and.neck.neoplasms True 1 35 0 NA
DB01005 Hydroxyurea inflammatory.bowel.diseases False 1 119 0 NA
DB01005 Hydroxyurea gastrointestinal.neoplasms False 1 72 0 NA
DB01005 Hydroxyurea asthma False 1 36 0 NA
DB01005 Hydroxyurea alzheimer.disease False 1 29 0 NA
DB01005 Hydroxyurea metabolism.inborn.errors False 1 289 0 NA
DB01005 Hydroxyurea macular.degeneration False 1 44 0 NA
DB01005 Hydroxyurea breast.neoplasms False 1 40 0 NA
DB01005 Hydroxyurea hypersensitivity False 1 45 0 NA
DB01005 Hydroxyurea adenocarcinoma False 1 32 0 NA
DB01005 Hydroxyurea bone.diseases False 1 144 0 NA
DB01005 Hydroxyurea insulin.resistance False 1 26 0 NA
DB01005 Hydroxyurea motor.neuron.disease False 1 31 0 NA
DB01005 Hydroxyurea crohn.disease False 1 71 0 NA
DB01005 Hydroxyurea endocrine.system.diseases False 1 291 0 NA
DB01005 Hydroxyurea keratosis False 1 21 0 NA
DB01005 Hydroxyurea psoriasis True 1 54 0 NA
DB01005 Hydroxyurea varicose.veins False 1 20 0 NA
DB01005 Hydroxyurea spinal.cord.diseases False 1 59 0 NA
DB01005 Hydroxyurea neoplasms False 1 482 0 NA
DB01005 Hydroxyurea rheumatic.diseases False 1 59 0 NA
DB01005 Hydroxyurea pancreatic.diseases False 1 24 0 NA
DB01005 Hydroxyurea myocardial.ischemia False 1 43 0 NA
DB01005 Hydroxyurea autoimmune.diseases False 1 243 0 NA
DB01005 Hydroxyurea kidney.neoplasms False 1 20 0 NA
DB01005 Hydroxyurea arthritis False 1 76 0 NA
DB01005 Hydroxyurea leukemia False 1 117 0 NA
DB01005 Hydroxyurea hyperinsulinism False 1 26 0 NA
DB01005 Hydroxyurea diabetes.mellitus.type.2 False 1 72 0 NA
DB01005 Hydroxyurea arteriosclerosis False 1 38 0 NA
DB01005 Hydroxyurea gastroenteritis False 1 122 0 NA
DB01005 Hydroxyurea liver.cirrhosis False 1 24 0 NA
DB01005 Hydroxyurea parkinson.disease False 1 30 0 NA
DB01005 Hydroxyurea lupus.erythematosus.systemic False 1 75 0 NA
DB01005 Hydroxyurea anemia.hemolytic False 1 29 0 NA
DB01005 Hydroxyurea lymphoma False 1 24 0 NA
DB01005 Hydroxyurea colitis.ulcerative False 1 55 0 NA
DB01005 Hydroxyurea malabsorption.syndromes False 1 34 0 NA
DB01005 Hydroxyurea colitis False 1 55 0 NA
DB01005 Hydroxyurea anemia False 1 58 0 NA
DB01005 Hydroxyurea sarcoma False 1 25 0 NA
DB01005 Hydroxyurea multiple.sclerosis False 1 69 0 NA
DB01005 Hydroxyurea coronary.disease False 1 37 0 NA
DB01005 Hydroxyurea lymphoma.non.hodgkin False 1 22 0 NA
DB01005 Hydroxyurea hematologic.diseases False 1 188 0 NA
DB01005 Hydroxyurea skin.diseases False 1 278 0 NA
DB01005 Hydroxyurea blood.coagulation.disorders False 1 40 0 NA
DB01005 Hydroxyurea cardiovascular.diseases False 1 330 0 NA
DB01005 Hydroxyurea amyotrophic.lateral.sclerosis False 1 21 0 NA
DB01005 Hydroxyurea cardiomyopathy.dilated False 1 29 0 NA
DB01005 Hydroxyurea lung.diseases False 1 71 0 NA
DB01005 Hydroxyurea bacterial.infections False 1 26 0 NA
DB01005 Hydroxyurea diabetes.mellitus.type.1 False 1 82 0 NA
DB01005 Hydroxyurea arthritis.rheumatoid False 1 42 0 NA
DB01005 Hydroxyurea liver.cirrhosis.biliary False 1 23 0 NA
DB01005 Hydroxyurea coronary.artery.disease False 1 31 0 NA
DB01005 Hydroxyurea leukemia.lymphoid False 1 66 0 NA
