group group.name disease flag n.target n.disease n.overlap s
DB00563 Methotrexate arrhythmias.cardiac False 1 30 0 6.92078351469
DB00563 Methotrexate prostatic.neoplasms False 1 61 0 5.16200707168
DB00563 Methotrexate head.and.neck.neoplasms False 1 35 0 8.82973711115
DB00563 Methotrexate inflammatory.bowel.diseases False 1 119 0 2.24839710156
DB00563 Methotrexate gastrointestinal.neoplasms False 1 72 0 5.16200707168
DB00563 Methotrexate asthma False 1 36 0 9.2285285802
DB00563 Methotrexate alzheimer.disease False 1 29 0 5.38345366234
DB00563 Methotrexate metabolism.inborn.errors False 1 289 0 NA
DB00563 Methotrexate macular.degeneration False 1 44 0 NA
DB00563 Methotrexate breast.neoplasms True 1 40 0 92.2731960578
DB00563 Methotrexate hypersensitivity False 1 45 0 5.29594084655
DB00563 Methotrexate adenocarcinoma False 1 32 0 68.4501804486
DB00563 Methotrexate bone.diseases False 1 144 0 6.70222932981
DB00563 Methotrexate insulin.resistance False 1 26 0 3.35521836786
DB00563 Methotrexate motor.neuron.disease False 1 31 0 NA
DB00563 Methotrexate crohn.disease True 1 71 0 5.70845041226
DB00563 Methotrexate endocrine.system.diseases False 1 291 0 3.35521836786
DB00563 Methotrexate keratosis False 1 21 0 NA
DB00563 Methotrexate psoriasis True 1 54 0 7.87893743371
DB00563 Methotrexate varicose.veins False 1 20 0 NA
DB00563 Methotrexate spinal.cord.diseases False 1 59 0 NA
DB00563 Methotrexate neoplasms False 1 482 0 92.2731960578
DB00563 Methotrexate rheumatic.diseases False 1 59 0 5.29594084655
DB00563 Methotrexate pancreatic.diseases False 1 24 0 NA
DB00563 Methotrexate myocardial.ischemia False 1 43 0 7.65489603815
DB00563 Methotrexate autoimmune.diseases False 1 243 0 5.28710913028
DB00563 Methotrexate kidney.neoplasms False 1 20 0 1.76497443379
DB00563 Methotrexate arthritis False 1 76 0 8.82735046818
DB00563 Methotrexate leukemia True 1 117 0 5.16200707168
DB00563 Methotrexate hyperinsulinism False 1 26 0 NA
DB00563 Methotrexate diabetes.mellitus.type.2 False 1 72 0 10.6274339114
DB00563 Methotrexate arteriosclerosis False 1 38 0 1.6203482363
DB00563 Methotrexate gastroenteritis False 1 122 0 NA
DB00563 Methotrexate liver.cirrhosis False 1 24 0 9.96164894953
DB00563 Methotrexate parkinson.disease False 1 30 0 7.76828329157
DB00563 Methotrexate lupus.erythematosus.systemic False 1 75 0 5.29594084655
DB00563 Methotrexate anemia.hemolytic False 1 29 0 NA
DB00563 Methotrexate lymphoma True 1 24 0 5.29594084655
DB00563 Methotrexate colitis.ulcerative False 1 55 0 10.44280781
DB00563 Methotrexate malabsorption.syndromes False 1 34 0 NA
DB00563 Methotrexate colitis False 1 55 0 2.24839710156
DB00563 Methotrexate anemia False 1 58 1 2.50368220424
DB00563 Methotrexate sarcoma False 1 25 0 5.16200707168
DB00563 Methotrexate multiple.sclerosis False 1 69 0 8.83969335264
DB00563 Methotrexate coronary.disease False 1 37 0 5.80212406905
DB00563 Methotrexate lymphoma.non.hodgkin False 1 22 0 5.62943107877
DB00563 Methotrexate hematologic.diseases False 1 188 1 5.29594084655
DB00563 Methotrexate skin.diseases False 1 278 0 53.8462030221
DB00563 Methotrexate blood.coagulation.disorders False 1 40 0 8.19149241844
DB00563 Methotrexate cardiovascular.diseases False 1 330 0 5.70845041226
DB00563 Methotrexate amyotrophic.lateral.sclerosis False 1 21 0 NA
DB00563 Methotrexate cardiomyopathy.dilated False 1 29 0 NA
DB00563 Methotrexate lung.diseases False 1 71 0 NA
DB00563 Methotrexate bacterial.infections False 1 26 0 5.52788733523
DB00563 Methotrexate diabetes.mellitus.type.1 False 1 82 0 5.26466758054
DB00563 Methotrexate arthritis.rheumatoid True 1 42 0 8.82735046818
DB00563 Methotrexate liver.cirrhosis.biliary False 1 23 0 NA
DB00563 Methotrexate coronary.artery.disease False 1 31 0 5.03753875367
DB00563 Methotrexate leukemia.lymphoid False 1 66 0 NA
DB00563 Methotrexate arterial.occlusive.diseases False 1 44 0 6.92749350292
DB00563 Methotrexate heart.diseases False 1 167 0 NA
DB00445 Epirubicin bone.diseases.metabolic False 2 27 0 NA
DB00445 Epirubicin colorectal.neoplasms False 2 42 0 NA
DB00445 Epirubicin eye.diseases False 2 231 0 NA
DB00445 Epirubicin collagen.diseases False 2 25 0 4.5649870409
DB00445 Epirubicin leukemia.myeloid.acute False 2 43 0 67.6805635115
DB00445 Epirubicin kidney.diseases False 2 144 0 13.9850559479
DB00445 Epirubicin epilepsy False 2 25 0 5.29476074866
DB00445 Epirubicin joint.diseases False 2 79 0 68.062687788
DB00445 Epirubicin vascular.diseases False 2 181 0 1.81979580854
DB00445 Epirubicin neuroendocrine.tumors False 2 24 0 0.77702515865
DB00445 Epirubicin parkinsonian.disorders False 2 31 0 0.781696425068
DB00445 Epirubicin hypopigmentation False 2 22 0 NA
DB00445 Epirubicin intestinal.neoplasms False 2 42 0 NA
DB00445 Epirubicin thyroid.diseases False 2 30 0 NA
DB00445 Epirubicin diabetes.mellitus False 2 162 0 6.61998997646
DB00445 Epirubicin dementia False 2 42 0 2.2072975425
DB00445 Epirubicin mycobacterium.infections False 2 22 0 NA
DB00445 Epirubicin arrhythmias.cardiac False 2 30 0 8.65651959849
DB00445 Epirubicin prostatic.neoplasms False 2 61 0 67.6805635115
DB00445 Epirubicin head.and.neck.neoplasms False 2 35 0 5.73426945845
DB00445 Epirubicin inflammatory.bowel.diseases False 2 119 0 2.10814499683
DB00445 Epirubicin gastrointestinal.neoplasms False 2 72 0 67.6805635115
DB00445 Epirubicin asthma False 2 36 0 12.8050819916
DB00445 Epirubicin alzheimer.disease False 2 29 0 7.07660305984
DB00445 Epirubicin metabolism.inborn.errors False 2 289 0 NA
DB00445 Epirubicin macular.degeneration False 2 44 0 NA
DB00445 Epirubicin breast.neoplasms True 2 40 0 73.4617008659
DB00445 Epirubicin hypersensitivity False 2 45 0 5.9530154669
DB00445 Epirubicin adenocarcinoma False 2 32 0 3.2015549343
DB00445 Epirubicin bone.diseases False 2 144 0 5.36375023587
DB00445 Epirubicin insulin.resistance False 2 26 0 6.07401489541
DB00445 Epirubicin motor.neuron.disease False 2 31 0 NA
DB00445 Epirubicin crohn.disease False 2 71 0 5.18520379
DB00445 Epirubicin endocrine.system.diseases False 2 291 0 2.90390221555
DB00445 Epirubicin keratosis False 2 21 0 NA
DB00445 Epirubicin psoriasis False 2 54 0 8.4682792439
DB00445 Epirubicin varicose.veins False 2 20 0 NA
DB00445 Epirubicin spinal.cord.diseases False 2 59 0 NA
DB00445 Epirubicin neoplasms True 2 482 0 67.6805635115
DB00445 Epirubicin rheumatic.diseases False 2 59 0 4.5649870409
DB00445 Epirubicin pancreatic.diseases False 2 24 0 NA
DB00445 Epirubicin myocardial.ischemia False 2 43 0 1.43771677365
DB00445 Epirubicin autoimmune.diseases False 2 243 0 4.5649870409
DB00445 Epirubicin kidney.neoplasms False 2 20 0 5.73426945845
DB00445 Epirubicin arthritis False 2 76 0 9.3564690166
DB00445 Epirubicin leukemia False 2 117 0 67.6805635115
DB00445 Epirubicin hyperinsulinism False 2 26 0 NA
DB00445 Epirubicin diabetes.mellitus.type.2 False 2 72 0 21.410552501
DB00445 Epirubicin arteriosclerosis False 2 38 0 4.13320765553
DB00445 Epirubicin gastroenteritis False 2 122 0 NA
DB00445 Epirubicin liver.cirrhosis False 2 24 0 4.29178974996
DB00445 Epirubicin parkinson.disease False 2 30 0 3.69517210574
DB00445 Epirubicin lupus.erythematosus.systemic False 2 75 0 8.4682792439
DB00445 Epirubicin anemia.hemolytic False 2 29 0 NA
DB00445 Epirubicin lymphoma True 2 24 0 67.6805635115
DB00445 Epirubicin colitis.ulcerative False 2 55 0 4.5649870409
DB00445 Epirubicin malabsorption.syndromes False 2 34 0 NA
DB00445 Epirubicin colitis False 2 55 0 2.10814499683
DB00445 Epirubicin anemia False 2 58 0 1.51421965386
DB00445 Epirubicin sarcoma False 2 25 0 67.6805635115
DB00445 Epirubicin multiple.sclerosis False 2 69 0 67.3870385621
DB00445 Epirubicin coronary.disease False 2 37 0 13.2285065049
DB00445 Epirubicin lymphoma.non.hodgkin False 2 22 0 67.3870385621
DB00445 Epirubicin hematologic.diseases False 2 188 0 4.5649870409
DB00445 Epirubicin skin.diseases False 2 278 0 5.44161969937
DB00445 Epirubicin blood.coagulation.disorders False 2 40 0 0.671763110239
DB00445 Epirubicin cardiovascular.diseases False 2 330 0 13.2285065049
DB00445 Epirubicin amyotrophic.lateral.sclerosis False 2 21 0 NA
DB00445 Epirubicin cardiomyopathy.dilated False 2 29 0 NA
DB00445 Epirubicin lung.diseases False 2 71 0 NA
DB00445 Epirubicin bacterial.infections False 2 26 0 70.6053227776
DB00445 Epirubicin diabetes.mellitus.type.1 False 2 82 0 1.10427285816
DB00445 Epirubicin arthritis.rheumatoid False 2 42 0 9.3564690166
DB00445 Epirubicin liver.cirrhosis.biliary False 2 23 0 NA
DB00445 Epirubicin coronary.artery.disease False 2 31 0 13.2285065049
DB00445 Epirubicin leukemia.lymphoid False 2 66 0 NA
DB00445 Epirubicin arterial.occlusive.diseases False 2 44 0 1.81979580854
DB00445 Epirubicin heart.diseases False 2 167 0 NA
DB00444 Teniposide bone.diseases.metabolic False 1 27 0 NA
DB00444 Teniposide colorectal.neoplasms False 1 42 0 NA
DB00444 Teniposide eye.diseases False 1 231 0 NA
DB00444 Teniposide collagen.diseases False 1 25 0 1.21912941058
DB00444 Teniposide leukemia.myeloid.acute False 1 43 0 74.4538042153
DB00444 Teniposide kidney.diseases False 1 144 0 12.2498648963
DB00444 Teniposide epilepsy False 1 25 0 5.48370457068
DB00444 Teniposide joint.diseases False 1 79 0 53.2167474522
DB00444 Teniposide vascular.diseases False 1 181 0 2.32926051175
DB00444 Teniposide neuroendocrine.tumors False 1 24 0 0.777443021746
DB00444 Teniposide parkinsonian.disorders False 1 31 0 1.2361838715
DB00444 Teniposide hypopigmentation False 1 22 0 NA
DB00444 Teniposide intestinal.neoplasms False 1 42 0 NA
DB00444 Teniposide thyroid.diseases False 1 30 0 NA
DB00444 Teniposide diabetes.mellitus False 1 162 0 6.29449500654
DB00444 Teniposide dementia False 1 42 0 3.52978267823
DB00444 Teniposide mycobacterium.infections False 1 22 0 NA
DB00444 Teniposide arrhythmias.cardiac False 1 30 0 6.04571623954
DB00444 Teniposide prostatic.neoplasms False 1 61 0 58.0469004865
DB00444 Teniposide head.and.neck.neoplasms False 1 35 0 5.6544158073
DB00444 Teniposide inflammatory.bowel.diseases False 1 119 0 0.722311926528
DB00444 Teniposide gastrointestinal.neoplasms False 1 72 0 58.0469004865
DB00444 Teniposide asthma False 1 36 0 12.624728095
DB00444 Teniposide alzheimer.disease False 1 29 0 6.50433658374
DB00444 Teniposide metabolism.inborn.errors False 1 289 0 NA
DB00444 Teniposide macular.degeneration False 1 44 0 NA
DB00444 Teniposide breast.neoplasms False 1 40 0 99.1319526553
DB00444 Teniposide hypersensitivity False 1 45 0 7.49661589915
DB00444 Teniposide adenocarcinoma False 1 32 0 3.42190508454
DB00444 Teniposide bone.diseases False 1 144 0 1.68635553724
DB00444 Teniposide insulin.resistance False 1 26 0 1.86188593906
DB00444 Teniposide motor.neuron.disease False 1 31 0 NA
DB00444 Teniposide crohn.disease False 1 71 0 5.82444278639
DB00444 Teniposide endocrine.system.diseases False 1 291 0 0.873512934306
DB00444 Teniposide keratosis False 1 21 0 NA
DB00444 Teniposide psoriasis False 1 54 0 5.82444278639
DB00444 Teniposide varicose.veins False 1 20 0 NA
DB00444 Teniposide spinal.cord.diseases False 1 59 0 NA
DB00444 Teniposide neoplasms False 1 482 0 58.0469004865
DB00444 Teniposide rheumatic.diseases False 1 59 0 1.21912941058
DB00444 Teniposide pancreatic.diseases False 1 24 0 NA
DB00444 Teniposide myocardial.ischemia False 1 43 0 1.82535320454
DB00444 Teniposide autoimmune.diseases False 1 243 0 1.22102701652
DB00444 Teniposide kidney.neoplasms False 1 20 0 5.6544158073
DB00444 Teniposide arthritis False 1 76 0 11.1094424016
DB00444 Teniposide leukemia False 1 117 0 74.4538042153
DB00444 Teniposide hyperinsulinism False 1 26 0 NA
DB00444 Teniposide diabetes.mellitus.type.2 False 1 72 0 12.2498648963
DB00444 Teniposide arteriosclerosis False 1 38 0 5.23723579099
DB00444 Teniposide gastroenteritis False 1 122 0 NA
DB00444 Teniposide liver.cirrhosis False 1 24 0 5.4376677352
DB00444 Teniposide parkinson.disease False 1 30 0 3.80783845259
DB00444 Teniposide lupus.erythematosus.systemic False 1 75 0 2.40074064394
DB00444 Teniposide anemia.hemolytic False 1 29 0 NA
DB00444 Teniposide lymphoma False 1 24 0 58.0469004865
DB00444 Teniposide colitis.ulcerative False 1 55 0 1.26863162533
DB00444 Teniposide malabsorption.syndromes False 1 34 0 NA
DB00444 Teniposide colitis False 1 55 0 0.722311926528
DB00444 Teniposide anemia False 1 58 0 1.12028518569
DB00444 Teniposide sarcoma False 1 25 0 58.0469004865
DB00444 Teniposide multiple.sclerosis False 1 69 0 55.836959645
DB00444 Teniposide coronary.disease False 1 37 0 12.0676932099
DB00444 Teniposide lymphoma.non.hodgkin False 1 22 0 55.836959645
DB00444 Teniposide hematologic.diseases False 1 188 0 1.21912941058
DB00444 Teniposide skin.diseases False 1 278 0 1.74654600588
DB00444 Teniposide blood.coagulation.disorders False 1 40 0 0.611789048409
DB00444 Teniposide cardiovascular.diseases False 1 330 0 12.0676932099
DB00444 Teniposide amyotrophic.lateral.sclerosis False 1 21 0 NA
DB00444 Teniposide cardiomyopathy.dilated False 1 29 0 NA
DB00444 Teniposide lung.diseases False 1 71 0 NA
DB00444 Teniposide bacterial.infections False 1 26 0 56.5312037183
DB00444 Teniposide diabetes.mellitus.type.1 False 1 82 0 1.40973354574
DB00444 Teniposide arthritis.rheumatoid False 1 42 0 11.1094424016
DB00444 Teniposide liver.cirrhosis.biliary False 1 23 0 NA
DB00444 Teniposide coronary.artery.disease False 1 31 0 12.0676932099
DB00444 Teniposide leukemia.lymphoid True 1 66 0 NA
DB00444 Teniposide arterial.occlusive.diseases False 1 44 0 2.32926051175
DB00444 Teniposide heart.diseases False 1 167 0 NA
DB00162 Vitamin.A bone.diseases.metabolic False 13 27 0 NA
DB00162 Vitamin.A colorectal.neoplasms False 13 42 0 NA
DB00162 Vitamin.A eye.diseases False 13 231 3 NA
DB00162 Vitamin.A collagen.diseases False 13 25 0 0.0548294712943
DB00162 Vitamin.A leukemia.myeloid.acute False 13 43 0 0.292280887374
DB00162 Vitamin.A kidney.diseases False 13 144 0 9.30025591155
DB00162 Vitamin.A epilepsy False 13 25 0 13.8792950393
DB00162 Vitamin.A joint.diseases False 13 79 0 0.4519739004
DB00162 Vitamin.A vascular.diseases False 13 181 0 0.0560308554221
DB00162 Vitamin.A neuroendocrine.tumors False 13 24 0 0.211504907315
DB00162 Vitamin.A parkinsonian.disorders False 13 31 0 0.631867712066
DB00162 Vitamin.A hypopigmentation False 13 22 0 NA
DB00162 Vitamin.A intestinal.neoplasms False 13 42 0 NA
DB00162 Vitamin.A thyroid.diseases False 13 30 0 NA
DB00162 Vitamin.A diabetes.mellitus False 13 162 0 1.11388041813
DB00162 Vitamin.A dementia False 13 42 0 0.142297649713
DB00162 Vitamin.A mycobacterium.infections False 13 22 0 NA
DB00162 Vitamin.A arrhythmias.cardiac False 13 30 0 3.19456977565
DB00162 Vitamin.A prostatic.neoplasms False 13 61 0 0.620233422696
DB00162 Vitamin.A head.and.neck.neoplasms False 13 35 0 0.38854198658
DB00162 Vitamin.A inflammatory.bowel.diseases False 13 119 0 0.434095515142
DB00162 Vitamin.A gastrointestinal.neoplasms False 13 72 0 0.630777195784
DB00162 Vitamin.A asthma False 13 36 0 4.19422905429
DB00162 Vitamin.A alzheimer.disease False 13 29 0 0.517520528344
DB00162 Vitamin.A metabolism.inborn.errors False 13 289 0 NA
DB00162 Vitamin.A macular.degeneration False 13 44 0 NA
DB00162 Vitamin.A breast.neoplasms False 13 40 0 1.77461005951
DB00162 Vitamin.A hypersensitivity False 13 45 0 0.516927226761
DB00162 Vitamin.A adenocarcinoma False 13 32 0 1.3336205414
DB00162 Vitamin.A bone.diseases False 13 144 0 0.686063444927
DB00162 Vitamin.A insulin.resistance False 13 26 0 0.0607717474369
DB00162 Vitamin.A motor.neuron.disease False 13 31 0 NA
DB00162 Vitamin.A crohn.disease False 13 71 0 0.39201642896
DB00162 Vitamin.A endocrine.system.diseases False 13 291 0 0.259444962423
DB00162 Vitamin.A keratosis False 13 21 0 NA
DB00162 Vitamin.A psoriasis False 13 54 0 3.06589557344
DB00162 Vitamin.A varicose.veins False 13 20 0 NA
DB00162 Vitamin.A spinal.cord.diseases False 13 59 0 NA
DB00162 Vitamin.A neoplasms False 13 482 0 1.3336205414
DB00162 Vitamin.A rheumatic.diseases False 13 59 0 0.0548294712943
DB00162 Vitamin.A pancreatic.diseases False 13 24 0 NA
DB00162 Vitamin.A myocardial.ischemia False 13 43 0 0.449351934179
DB00162 Vitamin.A autoimmune.diseases False 13 243 0 0.0547083425173
DB00162 Vitamin.A kidney.neoplasms False 13 20 0 0.660306171436
DB00162 Vitamin.A arthritis False 13 76 0 1.26172609705
DB00162 Vitamin.A leukemia False 13 117 0 0.750858826813
DB00162 Vitamin.A hyperinsulinism False 13 26 0 NA
DB00162 Vitamin.A diabetes.mellitus.type.2 False 13 72 0 1.11388041813
DB00162 Vitamin.A arteriosclerosis False 13 38 0 0.0275688270812
DB00162 Vitamin.A gastroenteritis False 13 122 0 NA
DB00162 Vitamin.A liver.cirrhosis False 13 24 0 0.492229518372
DB00162 Vitamin.A parkinson.disease False 13 30 0 2.00522060636
DB00162 Vitamin.A lupus.erythematosus.systemic False 13 75 0 0.859788377038
DB00162 Vitamin.A anemia.hemolytic False 13 29 0 NA
DB00162 Vitamin.A lymphoma False 13 24 0 1.82000681522
DB00162 Vitamin.A colitis.ulcerative False 13 55 0 0.663578374725
DB00162 Vitamin.A malabsorption.syndromes True 13 34 0 NA
DB00162 Vitamin.A colitis False 13 55 0 0.434095515142
DB00162 Vitamin.A anemia False 13 58 0 1.2386208704
DB00162 Vitamin.A sarcoma False 13 25 0 0.750858826813
DB00162 Vitamin.A multiple.sclerosis False 13 69 0 1.56812709366
DB00162 Vitamin.A coronary.disease False 13 37 0 0.616789609548
DB00162 Vitamin.A lymphoma.non.hodgkin False 13 22 0 1.82000681522
DB00162 Vitamin.A hematologic.diseases False 13 188 0 0.0548294712943
DB00162 Vitamin.A skin.diseases False 13 278 0 0.424607367806
DB00162 Vitamin.A blood.coagulation.disorders False 13 40 0 0.0611871839201
DB00162 Vitamin.A cardiovascular.diseases False 13 330 0 2.36665474224
DB00162 Vitamin.A amyotrophic.lateral.sclerosis False 13 21 0 NA
DB00162 Vitamin.A cardiomyopathy.dilated False 13 29 0 NA
DB00162 Vitamin.A lung.diseases False 13 71 0 NA
DB00162 Vitamin.A bacterial.infections False 13 26 0 0.727472969578
DB00162 Vitamin.A diabetes.mellitus.type.1 False 13 82 0 0.471415444183
DB00162 Vitamin.A arthritis.rheumatoid False 13 42 0 1.26172609705
DB00162 Vitamin.A liver.cirrhosis.biliary False 13 23 0 NA
DB00162 Vitamin.A coronary.artery.disease False 13 31 0 2.36665474224
DB00162 Vitamin.A leukemia.lymphoid False 13 66 0 NA
DB00162 Vitamin.A arterial.occlusive.diseases False 13 44 0 0.0560308554221
DB00162 Vitamin.A heart.diseases False 13 167 0 NA
DB00163 Vitamin.E bone.diseases.metabolic False 9 27 0 NA
DB00163 Vitamin.E colorectal.neoplasms False 9 42 0 NA
DB00163 Vitamin.E eye.diseases False 9 231 0 NA
DB00163 Vitamin.E collagen.diseases False 9 25 0 6.65975304261
DB00163 Vitamin.E leukemia.myeloid.acute False 9 43 0 9.21785330424
DB00163 Vitamin.E kidney.diseases False 9 144 0 4.16586423669
DB00163 Vitamin.E epilepsy False 9 25 0 30.5515686327
DB00163 Vitamin.E joint.diseases False 9 79 0 31.9153547623
DB00163 Vitamin.E vascular.diseases False 9 181 0 1.70594833781
DB00163 Vitamin.E neuroendocrine.tumors False 9 24 0 4.01823607058
DB00163 Vitamin.E parkinsonian.disorders False 9 31 0 6.43453900719
DB00163 Vitamin.E hypopigmentation False 9 22 0 NA
DB00163 Vitamin.E intestinal.neoplasms False 9 42 0 NA
DB00163 Vitamin.E thyroid.diseases False 9 30 0 NA
DB00163 Vitamin.E diabetes.mellitus False 9 162 0 18.3307088876
DB00163 Vitamin.E dementia False 9 42 0 7.99280973306
DB00163 Vitamin.E mycobacterium.infections False 9 22 0 NA
DB00163 Vitamin.E arrhythmias.cardiac False 9 30 0 18.2697922242
DB00163 Vitamin.E prostatic.neoplasms False 9 61 0 9.21785330424
DB00163 Vitamin.E head.and.neck.neoplasms False 9 35 0 13.8403211247
DB00163 Vitamin.E inflammatory.bowel.diseases False 9 119 0 34.0831334969
DB00163 Vitamin.E gastrointestinal.neoplasms False 9 72 0 9.21785330424
DB00163 Vitamin.E asthma False 9 36 0 15.6563820755
DB00163 Vitamin.E alzheimer.disease True 9 29 0 35.466241808
DB00163 Vitamin.E metabolism.inborn.errors False 9 289 0 NA
DB00163 Vitamin.E macular.degeneration False 9 44 0 NA
DB00163 Vitamin.E breast.neoplasms False 9 40 0 17.3875447851
DB00163 Vitamin.E hypersensitivity False 9 45 0 13.5269798412
DB00163 Vitamin.E adenocarcinoma False 9 32 0 63.8633055496
DB00163 Vitamin.E bone.diseases False 9 144 0 17.4076811388
DB00163 Vitamin.E insulin.resistance False 9 26 0 10.2193628255
DB00163 Vitamin.E motor.neuron.disease False 9 31 0 NA
DB00163 Vitamin.E crohn.disease False 9 71 0 34.0831334969
DB00163 Vitamin.E endocrine.system.diseases False 9 291 0 10.2193628255
DB00163 Vitamin.E keratosis False 9 21 0 NA
DB00163 Vitamin.E psoriasis False 9 54 0 17.3436073373
DB00163 Vitamin.E varicose.veins False 9 20 0 NA
DB00163 Vitamin.E spinal.cord.diseases False 9 59 0 NA
DB00163 Vitamin.E neoplasms False 9 482 0 24.5826230389
DB00163 Vitamin.E rheumatic.diseases False 9 59 0 6.65975304261
DB00163 Vitamin.E pancreatic.diseases False 9 24 0 NA
DB00163 Vitamin.E myocardial.ischemia False 9 43 0 1.55008465623
DB00163 Vitamin.E autoimmune.diseases False 9 243 0 6.52635166675
DB00163 Vitamin.E kidney.neoplasms False 9 20 0 0.855480491916
DB00163 Vitamin.E arthritis False 9 76 0 34.0831334969
DB00163 Vitamin.E leukemia False 9 117 0 9.21785330424
DB00163 Vitamin.E hyperinsulinism False 9 26 0 NA
DB00163 Vitamin.E diabetes.mellitus.type.2 False 9 72 0 23.9519729654
DB00163 Vitamin.E arteriosclerosis False 9 38 0 0.968514091729
DB00163 Vitamin.E gastroenteritis False 9 122 0 NA
DB00163 Vitamin.E liver.cirrhosis False 9 24 0 15.4606151209
DB00163 Vitamin.E parkinson.disease False 9 30 0 19.906770887
DB00163 Vitamin.E lupus.erythematosus.systemic False 9 75 0 7.83085545944
DB00163 Vitamin.E anemia.hemolytic True 9 29 0 NA
DB00163 Vitamin.E lymphoma False 9 24 0 17.3875447851
DB00163 Vitamin.E colitis.ulcerative False 9 55 0 34.0831334969
DB00163 Vitamin.E malabsorption.syndromes False 9 34 0 NA
DB00163 Vitamin.E colitis False 9 55 0 34.0831334969
DB00163 Vitamin.E anemia False 9 58 0 8.26138074914
DB00163 Vitamin.E sarcoma False 9 25 0 9.21785330424
DB00163 Vitamin.E multiple.sclerosis False 9 69 0 11.317252301
DB00163 Vitamin.E coronary.disease False 9 37 0 23.9519729654
DB00163 Vitamin.E lymphoma.non.hodgkin False 9 22 0 10.2897339269
DB00163 Vitamin.E hematologic.diseases False 9 188 0 6.65975304261
DB00163 Vitamin.E skin.diseases False 9 278 0 18.4458107712
DB00163 Vitamin.E blood.coagulation.disorders False 9 40 0 0.492505354587
DB00163 Vitamin.E cardiovascular.diseases False 9 330 0 23.9519729654
DB00163 Vitamin.E amyotrophic.lateral.sclerosis False 9 21 0 NA
DB00163 Vitamin.E cardiomyopathy.dilated False 9 29 0 NA
DB00163 Vitamin.E lung.diseases False 9 71 0 NA
DB00163 Vitamin.E bacterial.infections False 9 26 0 10.8067601883
DB00163 Vitamin.E diabetes.mellitus.type.1 False 9 82 0 18.3307088876
DB00163 Vitamin.E arthritis.rheumatoid False 9 42 0 34.0831334969
DB00163 Vitamin.E liver.cirrhosis.biliary False 9 23 0 NA
DB00163 Vitamin.E coronary.artery.disease False 9 31 0 23.9519729654
DB00163 Vitamin.E leukemia.lymphoid False 9 66 0 NA
DB00163 Vitamin.E arterial.occlusive.diseases False 9 44 0 1.27921230568
DB00163 Vitamin.E heart.diseases False 9 167 0 NA
DB00279 Liothyronine bone.diseases.metabolic False 2 27 0 NA
DB00279 Liothyronine colorectal.neoplasms False 2 42 0 NA
DB00279 Liothyronine eye.diseases False 2 231 0 NA
DB00279 Liothyronine collagen.diseases False 2 25 0 2.69434830283
DB00279 Liothyronine leukemia.myeloid.acute False 2 43 0 16.1525988274
DB00279 Liothyronine kidney.diseases False 2 144 0 4.53069407804
DB00279 Liothyronine epilepsy False 2 25 0 11.8932338283
DB00279 Liothyronine joint.diseases False 2 79 0 3.24757023144
DB00279 Liothyronine vascular.diseases False 2 181 0 1.25730049642
DB00279 Liothyronine neuroendocrine.tumors False 2 24 0 1.13314845307
DB00279 Liothyronine parkinsonian.disorders False 2 31 0 0.54184927033
DB00279 Liothyronine hypopigmentation False 2 22 0 NA
DB00279 Liothyronine intestinal.neoplasms False 2 42 0 NA
DB00279 Liothyronine thyroid.diseases True 2 30 1 NA
DB00279 Liothyronine diabetes.mellitus False 2 162 0 3.70948483813
DB00279 Liothyronine dementia False 2 42 0 0.574646298868
DB00279 Liothyronine mycobacterium.infections False 2 22 0 NA
DB00279 Liothyronine arrhythmias.cardiac False 2 30 0 7.53394662792
DB00279 Liothyronine prostatic.neoplasms False 2 61 0 29.6535181308
DB00279 Liothyronine head.and.neck.neoplasms False 2 35 0 0.949511189576
DB00279 Liothyronine inflammatory.bowel.diseases False 2 119 0 1.13843864194
DB00279 Liothyronine gastrointestinal.neoplasms False 2 72 0 3.14247599774
DB00279 Liothyronine asthma False 2 36 0 35.8622350247
DB00279 Liothyronine alzheimer.disease False 2 29 0 3.38054108408
DB00279 Liothyronine metabolism.inborn.errors False 2 289 0 NA
DB00279 Liothyronine macular.degeneration False 2 44 0 NA
DB00279 Liothyronine breast.neoplasms False 2 40 0 35.5590784047
DB00279 Liothyronine hypersensitivity False 2 45 0 2.69434830283
DB00279 Liothyronine adenocarcinoma False 2 32 0 7.26101727053
DB00279 Liothyronine bone.diseases False 2 144 0 3.64514903323
DB00279 Liothyronine insulin.resistance False 2 26 0 2.95552597116
DB00279 Liothyronine motor.neuron.disease False 2 31 0 NA
DB00279 Liothyronine crohn.disease False 2 71 0 3.43277585563
DB00279 Liothyronine endocrine.system.diseases False 2 291 1 30.1554946304
DB00279 Liothyronine keratosis False 2 21 0 NA
DB00279 Liothyronine psoriasis False 2 54 0 31.3605776328
DB00279 Liothyronine varicose.veins False 2 20 0 NA
DB00279 Liothyronine spinal.cord.diseases False 2 59 0 NA
DB00279 Liothyronine neoplasms False 2 482 0 7.135496475
DB00279 Liothyronine rheumatic.diseases False 2 59 0 2.69434830283
DB00279 Liothyronine pancreatic.diseases False 2 24 0 NA
DB00279 Liothyronine myocardial.ischemia False 2 43 0 3.10130310337
DB00279 Liothyronine autoimmune.diseases False 2 243 0 2.69434830283
DB00279 Liothyronine kidney.neoplasms False 2 20 0 1.59089841629
DB00279 Liothyronine arthritis False 2 76 0 34.3491892073
